,added_at,track
1505,2021-02-16T12:54:50Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e'}, 'href': 'https://api.spotify.com/v1/artists/6zFYqv1mOsgBRQbae3JJ9e', 'id': '6zFYqv1mOsgBRQbae3JJ9e', 'name': 'Billy Joel', 'type': 'artist', 'uri': 'spotify:artist:6zFYqv1mOsgBRQbae3JJ9e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1HmCO8VK98AU6EXPOjGYyI'}, 'href': 'https://api.spotify.com/v1/albums/1HmCO8VK98AU6EXPOjGYyI', 'id': '1HmCO8VK98AU6EXPOjGYyI', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ccac298c81dd975fd266e82'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ccac298c81dd975fd266e82'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ccac298c81dd975fd266e82'}], 'is_playable': True, 'name': '52nd Street', 'release_date': '1978-10-13', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:1HmCO8VK98AU6EXPOjGYyI'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e'}, 'href': 'https://api.spotify.com/v1/artists/6zFYqv1mOsgBRQbae3JJ9e', 'id': '6zFYqv1mOsgBRQbae3JJ9e', 'name': 'Billy Joel', 'type': 'artist', 'uri': 'spotify:artist:6zFYqv1mOsgBRQbae3JJ9e'}], 'disc_number': 1, 'duration_ms': 316771, 'explicit': False, 'external_ids': {'isrc': 'USSM17800449'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/70Znjq5VPKFrwlB7O26SWT'}, 'href': 'https://api.spotify.com/v1/tracks/70Znjq5VPKFrwlB7O26SWT', 'id': '70Znjq5VPKFrwlB7O26SWT', 'is_local': False, 'is_playable': True, 'name': 'Zanzibar', 'track_number': 4, 'type': 'track', 'uri': 'spotify:track:70Znjq5VPKFrwlB7O26SWT'}"
1506,2021-02-16T12:54:39Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4skJp5OKvcc9eKokiuhi2s'}, 'href': 'https://api.spotify.com/v1/artists/4skJp5OKvcc9eKokiuhi2s', 'id': '4skJp5OKvcc9eKokiuhi2s', 'name': 'Pond', 'type': 'artist', 'uri': 'spotify:artist:4skJp5OKvcc9eKokiuhi2s'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2SHfOtnJrQc1piY2KyMOIF'}, 'href': 'https://api.spotify.com/v1/albums/2SHfOtnJrQc1piY2KyMOIF', 'id': '2SHfOtnJrQc1piY2KyMOIF', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273171bd0187368a4789437067e'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02171bd0187368a4789437067e'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851171bd0187368a4789437067e'}], 'is_playable': True, 'name': 'The Weather', 'release_date': '2017-05-05', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:2SHfOtnJrQc1piY2KyMOIF'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4skJp5OKvcc9eKokiuhi2s'}, 'href': 'https://api.spotify.com/v1/artists/4skJp5OKvcc9eKokiuhi2s', 'id': '4skJp5OKvcc9eKokiuhi2s', 'name': 'Pond', 'type': 'artist', 'uri': 'spotify:artist:4skJp5OKvcc9eKokiuhi2s'}], 'disc_number': 1, 'duration_ms': 224973, 'explicit': False, 'external_ids': {'isrc': 'AU9Z11700003'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/6YGVK9xgH2LI4Ghw6gqUxx'}, 'href': 'https://api.spotify.com/v1/tracks/6YGVK9xgH2LI4Ghw6gqUxx', 'id': '6YGVK9xgH2LI4Ghw6gqUxx', 'is_local': False, 'is_playable': True, 'name': 'Paint Me Silver', 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:6YGVK9xgH2LI4Ghw6gqUxx'}"
1507,2021-02-09T00:41:42Z,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1PgGClBjTm7Gxk99m7s3sK'}, 'href': 'https://api.spotify.com/v1/artists/1PgGClBjTm7Gxk99m7s3sK', 'id': '1PgGClBjTm7Gxk99m7s3sK', 'name': 'Cōrt', 'type': 'artist', 'uri': 'spotify:artist:1PgGClBjTm7Gxk99m7s3sK'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4IcsjXC2ZzafhqVV5cPDSl'}, 'href': 'https://api.spotify.com/v1/albums/4IcsjXC2ZzafhqVV5cPDSl', 'id': '4IcsjXC2ZzafhqVV5cPDSl', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cbdbb75fb4a4feac487495df'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cbdbb75fb4a4feac487495df'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cbdbb75fb4a4feac487495df'}], 'is_playable': True, 'name': 'Yesterday', 'release_date': '2020-03-03', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:4IcsjXC2ZzafhqVV5cPDSl'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1PgGClBjTm7Gxk99m7s3sK'}, 'href': 'https://api.spotify.com/v1/artists/1PgGClBjTm7Gxk99m7s3sK', 'id': '1PgGClBjTm7Gxk99m7s3sK', 'name': 'Cōrt', 'type': 'artist', 'uri': 'spotify:artist:1PgGClBjTm7Gxk99m7s3sK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7gLznVBQERsouMgC5mOwz6'}, 'href': 'https://api.spotify.com/v1/artists/7gLznVBQERsouMgC5mOwz6', 'id': '7gLznVBQERsouMgC5mOwz6', 'name': 'Ava', 'type': 'artist', 'uri': 'spotify:artist:7gLznVBQERsouMgC5mOwz6'}], 'disc_number': 1, 'duration_ms': 182716, 'explicit': False, 'external_ids': {'isrc': 'QZFZ52094288'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/3XjHve3SvevGpoAMkYMhHS'}, 'href': 'https://api.spotify.com/v1/tracks/3XjHve3SvevGpoAMkYMhHS', 'id': '3XjHve3SvevGpoAMkYMhHS', 'is_local': False, 'is_playable': True, 'name': 'Yesterday', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:3XjHve3SvevGpoAMkYMhHS'}"
1508,2021-02-09T00:34:53Z,"{'album': {'album_type': 'compilation', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5Mr9oxP2f6ziOQKcMNCujz'}, 'href': 'https://api.spotify.com/v1/albums/5Mr9oxP2f6ziOQKcMNCujz', 'id': '5Mr9oxP2f6ziOQKcMNCujz', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f9bd1ede8947bd6601a5d725'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f9bd1ede8947bd6601a5d725'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f9bd1ede8947bd6601a5d725'}], 'is_playable': True, 'name': 'Sweet Soul Baby- Rare and Hard to Find Soul 45s', 'release_date': '2014-12-03', 'release_date_precision': 'day', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:5Mr9oxP2f6ziOQKcMNCujz'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4heobGTPVUU2CZpqwwKpSX'}, 'href': 'https://api.spotify.com/v1/artists/4heobGTPVUU2CZpqwwKpSX', 'id': '4heobGTPVUU2CZpqwwKpSX', 'name': 'The Soul Superiors', 'type': 'artist', 'uri': 'spotify:artist:4heobGTPVUU2CZpqwwKpSX'}], 'disc_number': 1, 'duration_ms': 176117, 'explicit': False, 'external_ids': {'isrc': 'TCADX1883969'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/7GWRZLBR9kBlL7Q89dLOr7'}, 'href': 'https://api.spotify.com/v1/tracks/7GWRZLBR9kBlL7Q89dLOr7', 'id': '7GWRZLBR9kBlL7Q89dLOr7', 'is_local': False, 'is_playable': True, 'name': 'Trust in Me Baby', 'track_number': 13, 'type': 'track', 'uri': 'spotify:track:7GWRZLBR9kBlL7Q89dLOr7'}"
1509,2021-02-09T00:34:00Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XEGQf1EWRZB4xBmIYqEA0'}, 'href': 'https://api.spotify.com/v1/artists/4XEGQf1EWRZB4xBmIYqEA0', 'id': '4XEGQf1EWRZB4xBmIYqEA0', 'name': 'Gary Wilson', 'type': 'artist', 'uri': 'spotify:artist:4XEGQf1EWRZB4xBmIYqEA0'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2hSaFxn4AKOLAbLt2TfBAT'}, 'href': 'https://api.spotify.com/v1/albums/2hSaFxn4AKOLAbLt2TfBAT', 'id': '2hSaFxn4AKOLAbLt2TfBAT', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c8f4e5dc75d63cc927f574f8'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c8f4e5dc75d63cc927f574f8'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c8f4e5dc75d63cc927f574f8'}], 'is_playable': True, 'name': 'You Think You Really Know Me', 'release_date': '1977', 'release_date_precision': 'year', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:2hSaFxn4AKOLAbLt2TfBAT'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XEGQf1EWRZB4xBmIYqEA0'}, 'href': 'https://api.spotify.com/v1/artists/4XEGQf1EWRZB4xBmIYqEA0', 'id': '4XEGQf1EWRZB4xBmIYqEA0', 'name': 'Gary Wilson', 'type': 'artist', 'uri': 'spotify:artist:4XEGQf1EWRZB4xBmIYqEA0'}], 'disc_number': 1, 'duration_ms': 118973, 'explicit': False, 'external_ids': {'isrc': 'USG320600015'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/1BQ7KXLYhPaGH3z0E51eeH'}, 'href': 'https://api.spotify.com/v1/tracks/1BQ7KXLYhPaGH3z0E51eeH', 'id': '1BQ7KXLYhPaGH3z0E51eeH', 'is_local': False, 'is_playable': True, 'name': 'You Were To Good To Be True', 'track_number': 7, 'type': 'track', 'uri': 'spotify:track:1BQ7KXLYhPaGH3z0E51eeH'}"
1510,2021-02-09T00:33:16Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4AGNJdJiVltImYk1UTLE0K'}, 'href': 'https://api.spotify.com/v1/artists/4AGNJdJiVltImYk1UTLE0K', 'id': '4AGNJdJiVltImYk1UTLE0K', 'name': 'Sports', 'type': 'artist', 'uri': 'spotify:artist:4AGNJdJiVltImYk1UTLE0K'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4QcHsIfSbjgNzZmxqfRP7N'}, 'href': 'https://api.spotify.com/v1/albums/4QcHsIfSbjgNzZmxqfRP7N', 'id': '4QcHsIfSbjgNzZmxqfRP7N', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731192eb9f894b18f0de2682f1'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021192eb9f894b18f0de2682f1'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511192eb9f894b18f0de2682f1'}], 'is_playable': True, 'name': 'Naked All the Time', 'release_date': '2015-07-24', 'release_date_precision': 'day', 'total_tracks': 8, 'type': 'album', 'uri': 'spotify:album:4QcHsIfSbjgNzZmxqfRP7N'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4AGNJdJiVltImYk1UTLE0K'}, 'href': 'https://api.spotify.com/v1/artists/4AGNJdJiVltImYk1UTLE0K', 'id': '4AGNJdJiVltImYk1UTLE0K', 'name': 'Sports', 'type': 'artist', 'uri': 'spotify:artist:4AGNJdJiVltImYk1UTLE0K'}], 'disc_number': 1, 'duration_ms': 198546, 'explicit': False, 'external_ids': {'isrc': 'QMAAK1594507'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/6keyBQK6pA0OApRfM1f0dp'}, 'href': 'https://api.spotify.com/v1/tracks/6keyBQK6pA0OApRfM1f0dp', 'id': '6keyBQK6pA0OApRfM1f0dp', 'is_local': False, 'is_playable': True, 'name': 'Panama', 'track_number': 5, 'type': 'track', 'uri': 'spotify:track:6keyBQK6pA0OApRfM1f0dp'}"
1511,2021-02-09T00:32:29Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HjpNX0zNXYbHe38hMgDgZ'}, 'href': 'https://api.spotify.com/v1/artists/1HjpNX0zNXYbHe38hMgDgZ', 'id': '1HjpNX0zNXYbHe38hMgDgZ', 'name': 'Schwey', 'type': 'artist', 'uri': 'spotify:artist:1HjpNX0zNXYbHe38hMgDgZ'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/46W9GXfRJpQdlYs9cCus0m'}, 'href': 'https://api.spotify.com/v1/albums/46W9GXfRJpQdlYs9cCus0m', 'id': '46W9GXfRJpQdlYs9cCus0m', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bdc77f90c6fc5526a932ae0a'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bdc77f90c6fc5526a932ae0a'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bdc77f90c6fc5526a932ae0a'}], 'is_playable': True, 'name': 'Schwey', 'release_date': '2019-03-15', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:46W9GXfRJpQdlYs9cCus0m'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HjpNX0zNXYbHe38hMgDgZ'}, 'href': 'https://api.spotify.com/v1/artists/1HjpNX0zNXYbHe38hMgDgZ', 'id': '1HjpNX0zNXYbHe38hMgDgZ', 'name': 'Schwey', 'type': 'artist', 'uri': 'spotify:artist:1HjpNX0zNXYbHe38hMgDgZ'}], 'disc_number': 1, 'duration_ms': 224557, 'explicit': False, 'external_ids': {'isrc': 'CAB391701857'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/26kP0UtIDqVEttFjX92BLA'}, 'href': 'https://api.spotify.com/v1/tracks/26kP0UtIDqVEttFjX92BLA', 'id': '26kP0UtIDqVEttFjX92BLA', 'is_local': False, 'is_playable': True, 'name': ""Can't Stop (A Playa)"", 'track_number': 9, 'type': 'track', 'uri': 'spotify:track:26kP0UtIDqVEttFjX92BLA'}"
1512,2021-02-08T19:00:33Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4a2nAPF15Gv8V65Ba3IJSB'}, 'href': 'https://api.spotify.com/v1/artists/4a2nAPF15Gv8V65Ba3IJSB', 'id': '4a2nAPF15Gv8V65Ba3IJSB', 'name': 'The Olivia Tremor Control', 'type': 'artist', 'uri': 'spotify:artist:4a2nAPF15Gv8V65Ba3IJSB'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/45TJXx5bBZpLnffynCeNsf'}, 'href': 'https://api.spotify.com/v1/albums/45TJXx5bBZpLnffynCeNsf', 'id': '45TJXx5bBZpLnffynCeNsf', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c8f1c08654b1bb5ce72d0fe'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020c8f1c08654b1bb5ce72d0fe'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510c8f1c08654b1bb5ce72d0fe'}], 'is_playable': True, 'name': 'Dusk at Cubist Castle', 'release_date': '2004-02-03', 'release_date_precision': 'day', 'total_tracks': 27, 'type': 'album', 'uri': 'spotify:album:45TJXx5bBZpLnffynCeNsf'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4a2nAPF15Gv8V65Ba3IJSB'}, 'href': 'https://api.spotify.com/v1/artists/4a2nAPF15Gv8V65Ba3IJSB', 'id': '4a2nAPF15Gv8V65Ba3IJSB', 'name': 'The Olivia Tremor Control', 'type': 'artist', 'uri': 'spotify:artist:4a2nAPF15Gv8V65Ba3IJSB'}], 'disc_number': 1, 'duration_ms': 112066, 'explicit': False, 'external_ids': {'isrc': 'USG590610052'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/6Y9WuYN6OfMIzKeEgx6El5'}, 'href': 'https://api.spotify.com/v1/tracks/6Y9WuYN6OfMIzKeEgx6El5', 'id': '6Y9WuYN6OfMIzKeEgx6El5', 'is_local': False, 'is_playable': True, 'name': 'Jumping Fences', 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:6Y9WuYN6OfMIzKeEgx6El5'}"
1513,2021-02-08T19:00:27Z,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7b697TI9p2abLzSo3eJTKW'}, 'href': 'https://api.spotify.com/v1/artists/7b697TI9p2abLzSo3eJTKW', 'id': '7b697TI9p2abLzSo3eJTKW', 'name': 'Voxtrot', 'type': 'artist', 'uri': 'spotify:artist:7b697TI9p2abLzSo3eJTKW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6Le1FSqseZp41WAub4Ct4v'}, 'href': 'https://api.spotify.com/v1/albums/6Le1FSqseZp41WAub4Ct4v', 'id': '6Le1FSqseZp41WAub4Ct4v', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734f0c0e8030e4e20ea5179765'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024f0c0e8030e4e20ea5179765'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514f0c0e8030e4e20ea5179765'}], 'is_playable': True, 'name': 'Raised By Wolves EP', 'release_date': '2005-01-01', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:6Le1FSqseZp41WAub4Ct4v'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7b697TI9p2abLzSo3eJTKW'}, 'href': 'https://api.spotify.com/v1/artists/7b697TI9p2abLzSo3eJTKW', 'id': '7b697TI9p2abLzSo3eJTKW', 'name': 'Voxtrot', 'type': 'artist', 'uri': 'spotify:artist:7b697TI9p2abLzSo3eJTKW'}], 'disc_number': 1, 'duration_ms': 280613, 'explicit': False, 'external_ids': {'isrc': 'ushm80559015'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/60ooMa1yzfKIl1Nf4O1GI5'}, 'href': 'https://api.spotify.com/v1/tracks/60ooMa1yzfKIl1Nf4O1GI5', 'id': '60ooMa1yzfKIl1Nf4O1GI5', 'is_local': False, 'is_playable': True, 'name': 'Raised By Wolves', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:60ooMa1yzfKIl1Nf4O1GI5'}"
1514,2021-02-08T02:17:07Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2hGh5VOeeqimQFxqXvfCUf'}, 'href': 'https://api.spotify.com/v1/artists/2hGh5VOeeqimQFxqXvfCUf', 'id': '2hGh5VOeeqimQFxqXvfCUf', 'name': 'John Coltrane', 'type': 'artist', 'uri': 'spotify:artist:2hGh5VOeeqimQFxqXvfCUf'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3kxiL93hCFCIXkXJBLcYDi'}, 'href': 'https://api.spotify.com/v1/albums/3kxiL93hCFCIXkXJBLcYDi', 'id': '3kxiL93hCFCIXkXJBLcYDi', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a45f9f358eb8ff3a18622059'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a45f9f358eb8ff3a18622059'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a45f9f358eb8ff3a18622059'}], 'is_playable': True, 'name': 'Giant Steps (Deluxe Edition)', 'release_date': '1960', 'release_date_precision': 'year', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:3kxiL93hCFCIXkXJBLcYDi'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2hGh5VOeeqimQFxqXvfCUf'}, 'href': 'https://api.spotify.com/v1/artists/2hGh5VOeeqimQFxqXvfCUf', 'id': '2hGh5VOeeqimQFxqXvfCUf', 'name': 'John Coltrane', 'type': 'artist', 'uri': 'spotify:artist:2hGh5VOeeqimQFxqXvfCUf'}], 'disc_number': 1, 'duration_ms': 283439, 'explicit': False, 'external_ids': {'isrc': 'USAT20002164'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/47vmcuvMWFIsMaiHFIGSIu'}, 'href': 'https://api.spotify.com/v1/tracks/47vmcuvMWFIsMaiHFIGSIu', 'id': '47vmcuvMWFIsMaiHFIGSIu', 'is_local': False, 'is_playable': True, 'name': 'Giant Steps', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:47vmcuvMWFIsMaiHFIGSIu'}"
1515,2021-02-03T01:26:47Z,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6V2pAcwTwmzCs6T5HwlJLh'}, 'href': 'https://api.spotify.com/v1/artists/6V2pAcwTwmzCs6T5HwlJLh', 'id': '6V2pAcwTwmzCs6T5HwlJLh', 'name': 'Small Forward', 'type': 'artist', 'uri': 'spotify:artist:6V2pAcwTwmzCs6T5HwlJLh'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3DmxxztEB3LwkzsBDoWgdk'}, 'href': 'https://api.spotify.com/v1/albums/3DmxxztEB3LwkzsBDoWgdk', 'id': '3DmxxztEB3LwkzsBDoWgdk', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732eb46e6a261c799620e2865b'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022eb46e6a261c799620e2865b'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512eb46e6a261c799620e2865b'}], 'is_playable': True, 'name': 'Tearjerker', 'release_date': '2018-12-03', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:3DmxxztEB3LwkzsBDoWgdk'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6V2pAcwTwmzCs6T5HwlJLh'}, 'href': 'https://api.spotify.com/v1/artists/6V2pAcwTwmzCs6T5HwlJLh', 'id': '6V2pAcwTwmzCs6T5HwlJLh', 'name': 'Small Forward', 'type': 'artist', 'uri': 'spotify:artist:6V2pAcwTwmzCs6T5HwlJLh'}], 'disc_number': 1, 'duration_ms': 250640, 'explicit': False, 'external_ids': {'isrc': 'QZES81837596'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/5nradlxm7nAzQVjRWXK8rG'}, 'href': 'https://api.spotify.com/v1/tracks/5nradlxm7nAzQVjRWXK8rG', 'id': '5nradlxm7nAzQVjRWXK8rG', 'is_local': False, 'is_playable': True, 'name': 'Tearjerker', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:5nradlxm7nAzQVjRWXK8rG'}"
1516,2021-02-03T01:23:36Z,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1VjLe0p8LUFKPbyKaQZAgu'}, 'href': 'https://api.spotify.com/v1/artists/1VjLe0p8LUFKPbyKaQZAgu', 'id': '1VjLe0p8LUFKPbyKaQZAgu', 'name': 'Ashes To Amber', 'type': 'artist', 'uri': 'spotify:artist:1VjLe0p8LUFKPbyKaQZAgu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4M3TvPGSipsYX3pD2a5Xyv'}, 'href': 'https://api.spotify.com/v1/albums/4M3TvPGSipsYX3pD2a5Xyv', 'id': '4M3TvPGSipsYX3pD2a5Xyv', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273342627fd9218628ae5aa3cfb'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02342627fd9218628ae5aa3cfb'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851342627fd9218628ae5aa3cfb'}], 'is_playable': True, 'name': 'Sun Punks', 'release_date': '2019-12-05', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:4M3TvPGSipsYX3pD2a5Xyv'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1VjLe0p8LUFKPbyKaQZAgu'}, 'href': 'https://api.spotify.com/v1/artists/1VjLe0p8LUFKPbyKaQZAgu', 'id': '1VjLe0p8LUFKPbyKaQZAgu', 'name': 'Ashes To Amber', 'type': 'artist', 'uri': 'spotify:artist:1VjLe0p8LUFKPbyKaQZAgu'}], 'disc_number': 1, 'duration_ms': 224020, 'explicit': False, 'external_ids': {'isrc': 'SE6A91908444'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/5FpMteAjEPjfNeanX0aDpO'}, 'href': 'https://api.spotify.com/v1/tracks/5FpMteAjEPjfNeanX0aDpO', 'id': '5FpMteAjEPjfNeanX0aDpO', 'is_local': False, 'is_playable': True, 'name': 'Sun Punks', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:5FpMteAjEPjfNeanX0aDpO'}"
